mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	0	0.5	-3	4/4	1/8	7/8		1	double		firstMeasure	2
2	1	1/2	4.0	-3	4/4	1	0						3
3	2	9/2	4.0	-3	4/4	1	0				line		4
4	3	17/2	4.0	-3	4/4	1	0						5
5	4	25/2	4.0	-3	4/4	1	0						6
6	5	33/2	4.0	-3	4/4	1	0				line		7
7	6	41/2	4.0	-3	4/4	1	0						8
8	7	49/2	4.0	-3	4/4	1	0						9
9	8	57/2	4.0	-3	4/4	1	0				line		10
10	9	65/2	4.0	-3	4/4	1	0						11
11	10	73/2	4.0	-3	4/4	1	0						12
12	11	81/2	4.0	-3	4/4	1	0				line		13
13	12	89/2	4.0	-3	4/4	1	0						14
14	13	97/2	4.0	-3	4/4	1	0						15
15	14	105/2	4.0	-3	4/4	1	0				page		16
16	15	113/2	4.0	-3	4/4	1	0						17
17	16	121/2	4.0	-3	4/4	1	0						18
18	17	129/2	4.0	-3	4/4	1	0				line		19
19	18	137/2	4.0	-3	4/4	1	0						20
20	19	145/2	4.0	-3	4/4	1	0						21
21	20	153/2	4.0	-3	4/4	1	0				line		22
22	21	161/2	4.0	-3	4/4	1	0						23
23	22	169/2	4.0	-3	4/4	1	0						24
24	23	177/2	4.0	-3	4/4	1	0				line		25
25	24	185/2	4.0	-3	4/4	1	0						26
26	25	193/2	4.0	-3	4/4	1	0						27
27	26	201/2	4.0	-3	4/4	1	0				line		28
28	27	209/2	4.0	-3	4/4	1	0						29
29	28	217/2	4.0	-3	4/4	1	0						30
30	29	225/2	4.0	-3	4/4	1	0				page		31
31	30	233/2	4.0	-3	4/4	1	0						32
32	31	241/2	4.0	-3	4/4	1	0						33
33	32	249/2	4.0	-3	4/4	1	0				line		34
34	33	257/2	4.0	-3	4/4	1	0						35
35	34	265/2	4.0	-3	4/4	1	0						36
36	35	273/2	4.0	-3	4/4	1	0				line		37
37	36	281/2	4.0	-3	4/4	1	0						38
38	37	289/2	4.0	-3	4/4	1	0						39
39	38	297/2	4.0	-3	4/4	1	0				line		40
40	39	305/2	4.0	-3	4/4	1	0						41
41	40	313/2	4.0	-3	4/4	1	0						42
42	41	321/2	4.0	-3	4/4	1	0						43
43	42	329/2	4.0	-3	4/4	1	0				line		44
44	43	337/2	4.0	-3	4/4	1	0						45
45	44	345/2	4.0	-3	4/4	1	0						46
46	45	353/2	4.0	-3	4/4	1	0						47
47	46	361/2	4.0	-3	4/4	1	0						48
48	47	369/2	3.0	-3	4/4	3/4	0			end		lastMeasure	-1
