mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
6	5	10	10	0.5	3/8	3/8	2/4	2	1	ii7		C	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
7	6	21/2	21/2	1.0	0	0	2/4	2	1	V7(9)		C	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
7	6	23/2	23/2	0.5	1/4	1/4	2/4	2	1	I(64)		C	I		I(64)		I			64				M	0	0	0, -1, 3		0	0
7	6	12	12	0.5	3/8	3/8	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
8	7	25/2	25/2	1.0	0	0	2/4	2	1	IVM7		C	I		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
8	7	27/2	27/2	0.5	1/4	1/4	2/4	2	1	V7(96)		C	I		V7(96)		V		7	96				Mm7	0	0	1, 5, 4, -1	3	1	1
8	7	14	14	0.5	3/8	3/8	2/4	2	1	V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
9	8	29/2	29/2	0.5	0	0	2/4	2	1	I(97)		C	I		I(97)		I			97				M	0	0	0, 4, 1	2, 5	0	0
9	8	15	15	0.5	1/8	1/8	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
9	8	31/2	31/2	0.5	1/4	1/4	2/4	2	1	IV(964)		C	I		IV(964)		IV			964				M	0	0	-1, 5, 2	1	-1	-1
9	8	16	16	0.5	3/8	3/8	2/4	2	1	IV		C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
10	9	33/2	33/2	0.5	0	0	2/4	2	1	vii%7(9)		C	I		vii%7(9)		vii	%	7	9				%7	0	0	5, 2, -1, 3	0	5	5
10	9	17	17	0.5	1/8	1/8	2/4	2	1	vii%7		C	I		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5
10	9	35/2	35/2	0.5	1/4	1/4	2/4	2	1	iii(964)		C	I		iii(964)		iii			964				m	0	0	4, 3, 0	-1	4	4
10	9	18	18	0.5	3/8	3/8	2/4	2	1	iii		C	I		iii		iii							m	0	0	4, 1, 5		4	4
11	10	37/2	37/2	0.5	0	0	2/4	2	1	vi7(9)		C	I		vi7(9)		vi		7	9				mm7	0	0	3, 0, 4, 1	5	3	3
11	10	19	19	0.5	1/8	1/8	2/4	2	1	vi7		C	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
11	10	39/2	39/2	0.5	1/4	1/4	2/4	2	1	ii7(9)		C	I		ii7(9)		ii		7	9				mm7	0	0	2, -1, 3, 0	4	2	2
11	10	20	20	0.5	3/8	3/8	2/4	2	1	ii7		C	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
12	11	41/2	41/2	0.5	0	0	2/4	2	1	V7(964)		C	I		V7(964)		V		7	964				Mm7	0	0	1, 0, 4, -1	3	1	1
12	11	21	21	0.5	1/8	1/8	2/4	2	1	V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
12	11	43/2	43/2	0.5	1/4	1/4	2/4	2	1	V(964)		C	I		V(964)		V			964				M	0	0	1, 0, 4	3	1	1
12	11	22	22	0.5	3/8	3/8	2/4	2	1	V|HC}		C	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
13	12	45/2	45/2	1.0	0	0	2/4	2	1	I{		C	I		I		I						{	M	0	0	0, 4, 1		0	0
13	12	47/2	47/2	0.5	1/4	1/4	2/4	2	1	ii7(42)		C	I		ii7(42)		ii		7	42				mm7	0	0	4, 1, 3, 0		2	4
13	12	24	24	0.5	3/8	3/8	2/4	2	1	ii7		C	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
14	13	49/2	49/2	1.0	0	0	2/4	2	1	V7(9)		C	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
14	13	51/2	51/2	0.5	1/4	1/4	2/4	2	1	I(64)		C	I		I(64)		I			64				M	0	0	0, -1, 3		0	0
14	13	26	26	0.5	3/8	3/8	2/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0
15	14	53/2	53/2	1.0	0	0	2/4	2	1	IVM7		C	I		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
15	14	55/2	55/2	0.5	1/4	1/4	2/4	2	1	V7(9)/iii		C	I		V7(9)/iii		V		7	9	iii			Mm7	0	0	5, 9, 6, 3	0	5	5
15	14	28	28	0.5	3/8	3/8	2/4	2	1	V7/iii		C	I		V7/iii		V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
16	15	57/2	57/2	0.5	0	0	2/4	2	1	V/vi		C	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
16	15	29	29	0.5	1/8	1/8	2/4	2	1	V7(9)/vi		C	I		V7(9)/vi		V		7	9	vi			Mm7	0	0	4, 8, 5, 2	-1	4	4
16	15	59/2	59/2	0.5	1/4	1/4	2/4	2	1	vi(9)		C	I		vi(9)		vi			9				m	0	0	3, 0, 4	5	3	3
16	15	30	30	0.5	3/8	3/8	2/4	2	1	vi7		C	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
17	16	61/2	61/2	0.5	0	0	2/4	2	1	ii		C	I		ii		ii							m	0	0	2, -1, 3		2	2
17	16	31	31	0.5	1/8	1/8	2/4	2	1	ii7(9)		C	I		ii7(9)		ii		7	9				mm7	0	0	2, -1, 3, 0	4	2	2
17	16	63/2	63/2	0.5	1/4	1/4	2/4	2	1	V		C	I		V		V							M	0	0	1, 5, 2		1	1
17	16	32	32	0.5	3/8	3/8	2/4	2	1	V7(9)		C	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
18	17	65/2	65/2	1.0	0	0	2/4	2	1	I(#5)		C	I		I(#5)		I			#5				M	0	0	0, 4, 8		0	0
18	17	67/2	67/2	0.5	1/4	1/4	2/4	2	1	IVM7(#2)	ii6(#42)	C	I		IVM7(#2)		IV	M	7	#2				MM7	0	0	-1, 8, 0, 4		-1	-1
18	17	34	34	0.5	3/8	3/8	2/4	2	1	ii6		C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
19	18	69/2	69/2	0.5	0	0	2/4	2	1	vii%7	ii%7/vi	C	I		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5
19	18	35	35	0.5	1/8	1/8	2/4	2	1	V64(6)/vi		C	I		V64(6)/vi		V		64	6	vi			M	0	0	0, 4, 8		4	0
19	18	71/2	71/2	1.0	1/4	1/4	2/4	2	1	vi.IV7		C	vi		IV7		IV		7					Mm7	0	1	-1, 3, 0, -3		-1	-1
20	19	73/2	73/2	0.5	0	0	2/4	2	1	V7		C	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
20	19	37	37	0.5	1/8	1/8	2/4	2	1	V(64)		C	vi		V(64)		V			64				M	0	1	1, 0, -3		1	1
20	19	75/2	75/2	0.5	1/4	1/4	2/4	2	1	i|PAC}		C	vi		i		i					PAC	}	m	0	1	0, -3, 1		0	0
20	19	38	38	0.5	3/8	3/8	2/4	2	1	V7(4){		C	vi		V7(4)		V		7	4			{	Mm7	0	1	1, 0, 2, -1		1	1
21	20	77/2	77/2	0.5	0	0	2/4	2	1	i		C	vi		i		i							m	0	1	0, -3, 1		0	0
21	20	39	39	0.5	1/8	1/8	2/4	2	1	IIIM65		C	vi		IIIM65		III	M	65					MM7	0	1	1, -2, 2, -3		-3	1
21	20	79/2	79/2	0.5	1/4	1/4	2/4	2	1	VI		C	vi		VI		VI							M	0	1	-4, 0, -3		-4	-4
21	20	40	40	0.5	3/8	3/8	2/4	2	1	i7		C	vi		i7		i		7					mm7	0	1	0, -3, 1, -2		0	0
22	21	81/2	81/2	0.25	0	0	2/4	2	1	VI64		C	vi		VI64		VI		64					M	0	1	-3, -4, 0		-4	-3
22	21	163/4	163/4	0.25	1/16	1/16	2/4	2	1	iv7		C	vi		iv7		iv		7					mm7	0	1	-1, -4, 0, -3		-1	-1
22	21	41	41	0.5	1/8	1/8	2/4	2	1	V7		C	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
22	21	83/2	83/2	1.0	1/4	1/4	2/4	2	1	i|PAC}		C	vi		i		i					PAC	}	m	0	1	0, -3, 1		0	0
22	21	42	42	0.0	3/8	3/8	2/4	2	1	{		C	vi										{		0	1				
23	22	85/2	85/2	1.0	0	0	2/4	2	1	i6		C	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
23	22	87/2	87/2	1.0	1/4	1/4	2/4	2	1	V		C	vi		V		V							M	0	1	1, 5, 2		1	1
24	23	89/2	89/2	1.5	0	0	2/4	2	1	i|IAC}		C	vi		i		i					IAC	}	m	0	1	0, -3, 1		0	0
24	23	46	46	1.5	3/8	3/8	2/4	2	1	V{		C	vi		V		V						{	M	0	1	1, 5, 2		1	1
25	24	95/2	95/2	0.5	1/4	1/4	2/4	2	1	V/V		C	vi		V/V		V				V			M	0	1	2, 6, 3		2	2
25	24	48	48	0.5	3/8	3/8	2/4	2	1	V64		C	vi		V64		V		64					M	0	1	2, 1, 5		1	2
26	25	97/2	97/2	0.5	0	0	2/4	2	1	i		C	vi		i		i							m	0	1	0, -3, 1		0	0
26	25	49	49	0.5	1/8	1/8	2/4	2	1	#viio64	V2	C	vi		#viio64		#vii	o	64					o	0	1	-1, 5, 2		5	-1
26	25	99/2	99/2	0.5	1/4	1/4	2/4	2	1	VII64		C	vi		VII64		VII		64					M	0	1	-1, -2, 2		-2	-1
26	25	50	50	0.5	3/8	3/8	2/4	2	1	V2/#vii		C	vi		V2/#vii		V		2		#vii			Mm7	0	1	4, 6, 10, 7		6	4
27	26	101/2	101/2	1.0	0	0	2/4	2	1	V7/#iii		C	vi		V7/#iii		V		7		#iii			Mm7	0	1	5, 9, 6, 3		5	5
27	26	103/2	103/2	0.5	1/4	1/4	2/4	2	1	V/V		C	vi		V/V		V				V			M	0	1	2, 6, 3		2	2
27	26	52	52	0.5	3/8	3/8	2/4	2	1	iio	viio/III	C	vi		iio		ii	o						o	0	1	2, -1, -4		2	2
28	27	105/2	105/2	0.5	0	0	2/4	2	1	V64	IIIM2	C	vi		V64		V		64					M	0	1	2, 1, 5		1	2
28	27	53	53	0.5	1/8	1/8	2/4	2	1	V2/VI		C	vi		V2/VI		V		2		VI			Mm7	0	1	-5, -3, 1, -2		-3	-5
28	27	107/2	107/2	0.5	1/4	1/4	2/4	2	1	VI6	i	C	vi		VI6		VI		6					M	0	1	0, -3, -4		-4	0
28	27	54	54	0.5	3/8	3/8	2/4	2	1	#viio		C	vi		#viio		#vii	o						o	0	1	5, 2, -1		5	5
29	28	109/2	109/2	0.5	0	0	2/4	2	1	i		C	vi		i		i							m	0	1	0, -3, 1		0	0
29	28	55	55	0.5	1/8	1/8	2/4	2	1	#viio		C	vi		#viio		#vii	o						o	0	1	5, 2, -1		5	5
29	28	111/2	111/2	1.0	1/4	1/4	2/4	2	1	V7/#vii		C	vi		V7/#vii		V		7		#vii			Mm7	0	1	6, 10, 7, 4		6	6
30	29	113/2	113/2	0.5	0	0	2/4	2	1	iv		C	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1
30	29	57	57	0.5	1/8	1/8	2/4	2	1	IV6(#7)	#vi	C	vi		IV6(#7)		IV		6	#7				M	0	1	3, 0, 4		-1	3
30	29	115/2	115/2	0.5	1/4	1/4	2/4	2	1	#viio/VII		C	vi		#viio/VII		#vii	o			VII			o	0	1	3, 0, -3		3	3
30	29	58	58	0.5	3/8	3/8	2/4	2	1	#viio2		C	vi		#viio2		#vii	o	2					o7	0	1	-4, 5, 2, -1		5	-4
31	30	117/2	117/2	1.5	0	0	2/4	2	1	V	IIIM7	C	vi		V		V							M	0	1	1, 5, 2		1	1
31	30	60	60	1.0	3/8	3/8	2/4	2	1	bII/iv		C	vi		bII/iv		bII				iv			M	0	1	-6, -2, -5		-6	-6
32	31	61	61	0.5	1/8	1/8	2/4	2	1	iv		C	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1
32	31	123/2	123/2	0.5	1/4	1/4	2/4	2	1	V6/iv}		C	vi		V6/iv		V		6		iv		}	M	0	1	4, 1, 0		0	4
32	31	62	62	0.5	3/8	3/8	2/4	2	1	V7(4)/iv{		C	vi		V7(4)/iv		V		7	4	iv		{	Mm7	0	1	0, -1, 1, -2		0	0
33	32	125/2	125/2	0.5	0	0	2/4	2	1	ii.i		C	ii		i		i							m	0	1	0, -3, 1		0	0
33	32	63	63	0.5	1/8	1/8	2/4	2	1	IIIM65		C	ii		IIIM65		III	M	65					MM7	0	1	1, -2, 2, -3		-3	1
33	32	127/2	127/2	0.5	1/4	1/4	2/4	2	1	VI		C	ii		VI		VI							M	0	1	-4, 0, -3		-4	-4
33	32	64	64	0.5	3/8	3/8	2/4	2	1	III64		C	ii		III64		III		64					M	0	1	-2, -3, 1		-3	-2
34	33	129/2	129/2	0.25	0	0	2/4	2	1	VI64	iv2	C	ii		VI64		VI		64					M	0	1	-3, -4, 0		-4	-3
34	33	259/4	259/4	0.25	1/16	1/16	2/4	2	1	iv7		C	ii		iv7		iv		7					mm7	0	1	-1, -4, 0, -3		-1	-1
34	33	65	65	0.5	1/8	1/8	2/4	2	1	v		C	ii		v		v							m	0	1	1, -2, 2		1	1
34	33	131/2	131/2	0.5	1/4	1/4	2/4	2	1	VI		C	ii		VI		VI							M	0	1	-4, 0, -3		-4	-4
34	33	66	66	0.5	3/8	3/8	2/4	2	1	iv7		C	ii		iv7		iv		7					mm7	0	1	-1, -4, 0, -3		-1	-1
35	34	133/2	133/2	1.0	0	0	2/4	2	1	V(64)		C	ii		V(64)		V			64				M	0	1	1, 0, -3		1	1
35	34	135/2	135/2	1.0	1/4	1/4	2/4	2	1	V2		C	ii		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
36	35	137/2	137/2	1.0	0	0	2/4	2	1	i6		C	ii		i6		i		6					m	0	1	-3, 1, 0		0	-3
36	35	139/2	139/2	1.0	1/4	1/4	2/4	2	1	V2/VI		C	ii		V2/VI		V		2		VI			Mm7	0	1	-5, -3, 1, -2		-3	-5
37	36	141/2	141/2	0.5	0	0	2/4	2	1	#iii/ii.V(#64)		C	#iii/ii		V(#64)		V			#64				M	0	1	1, 0, 2	4	1	1
37	36	71	71	0.5	1/8	1/8	2/4	2	1	V(64)		C	#iii/ii		V(64)		V			64				M	0	1	1, 0, -3		1	1
37	36	143/2	143/2	0.5	1/4	1/4	2/4	2	1	Fr6		C	#iii/ii		Fr6	Fr	V		43	b5	V			Fr	0	1	-4, 0, 2, 6		2	-4
37	36	72	72	0.5	3/8	3/8	2/4	2	1	V(64)		C	#iii/ii		V(64)		V			64				M	0	1	1, 0, -3		1	1
38	37	145/2	145/2	0.5	0	0	2/4	2	1	vii%7(b3)/V	Ger7(#7)	C	#iii/ii		vii%7(b3)/V		vii	%	7	b3	V			%7	0	1	6, -4, 0, 4		6	6
38	37	73	73	0.5	1/8	1/8	2/4	2	1	V(64)		C	#iii/ii		V(64)		V			64				M	0	1	1, 0, -3		1	1
38	37	147/2	147/2	0.25	1/4	1/4	2/4	2	1	Fr6(2)	V/III	C	#iii/ii		Fr6(2)	Fr	V		43	b52	V			Fr	0	1	-4, 0, 4, 6		2	-4
38	37	295/4	295/4	0.25	5/16	5/16	2/4	2	1	Fr6		C	#iii/ii		Fr6	Fr	V		43	b5	V			Fr	0	1	-4, 0, 2, 6		2	-4
38	37	74	74	0.5	3/8	3/8	2/4	2	1	V(64)		C	#iii/ii		V(64)		V			64				M	0	1	1, 0, -3		1	1
39	38	149/2	149/2	0.5	0	0	2/4	2	1	vii%7(b3)/V	Ger7(#7)	C	#iii/ii		vii%7(b3)/V		vii	%	7	b3	V			%7	0	1	6, -4, 0, 4		6	6
39	38	75	75	0.5	1/8	1/8	2/4	2	1	V(64)		C	#iii/ii		V(64)		V			64				M	0	1	1, 0, -3		1	1
39	38	151/2	151/2	0.5	1/4	1/4	2/4	2	1	Fr6		C	#iii/ii		Fr6	Fr	V		43	b5	V			Fr	0	1	-4, 0, 2, 6		2	-4
39	38	76	76	0.5	3/8	3/8	2/4	2	1	V(64)		C	#iii/ii		V(64)		V			64				M	0	1	1, 0, -3		1	1
40	39	153/2	153/2	0.5	0	0	2/4	2	1	vii%2/VI	V2(b5b3)	C	#iii/ii		vii%2/VI		vii	%	2		VI			%7	0	1	-1, 1, -2, -5		1	-1
40	39	77	77	0.5	1/8	1/8	2/4	2	1	i(6)	VI6	C	#iii/ii		i(6)		i			6				m	0	1	0, -3, -4		0	0
40	39	155/2	155/2	0.5	1/4	1/4	2/4	2	1	V|HC}		C	#iii/ii		V		V					HC	}	M	0	1	1, 5, 2		1	1
40	39	78	78	0.5	3/8	3/8	2/4	2	1	V(64){	i64{	C	#iii/ii		V(64)		V			64			{	M	0	1	1, 0, -3		1	1
41	40	157/2	157/2	0.5	0	0	2/4	2	1	bii		C	#iii/ii		bii		bii							m	0	1	-5, -8, -4		-5	-5
41	40	79	79	0.5	1/8	1/8	2/4	2	1	V(64)		C	#iii/ii		V(64)		V			64				M	0	1	1, 0, -3		1	1
41	40	159/2	159/2	0.5	1/4	1/4	2/4	2	1	V(#6)/V		C	#iii/ii		V(#6)/V		V			#6	V			M	0	1	2, 6, 3	12	2	2
41	40	80	80	0.5	3/8	3/8	2/4	2	1	V7(b5)		C	#iii/ii		V7(b5)		V		7	b5				Mm7	0	1	1, 5, -5, -1		1	1
42	41	161/2	161/2	0.5	0	0	2/4	2	1	i6		C	#iii/ii		i6		i		6					m	0	1	-3, 1, 0		0	-3
42	41	81	81	0.5	1/8	1/8	2/4	2	1	V		C	#iii/ii		V		V							M	0	1	1, 5, 2		1	1
42	41	163/2	163/2	0.5	1/4	1/4	2/4	2	1	#viio7/iv		C	#iii/ii		#viio7/iv		#vii	o	7		iv			o7	0	1	4, 1, -2, -5		4	4
42	41	82	82	0.5	3/8	3/8	2/4	2	1	V64/iv		C	#iii/ii		V64/iv		V		64		iv			M	0	1	1, 0, 4		0	1
43	42	165/2	165/2	0.5	0	0	2/4	2	1	iv		C	#iii/ii		iv		iv							m	0	1	-1, -4, 0		-1	-1
43	42	83	83	0.5	1/8	1/8	2/4	2	1	V64/iv		C	#iii/ii		V64/iv		V		64		iv			M	0	1	1, 0, 4		0	1
43	42	167/2	167/2	0.25	1/4	1/4	2/4	2	1	iv6(4)		C	#iii/ii		iv6(4)		iv		6	4				m	0	1	-2, 0, -1		-1	-2
43	42	335/4	335/4	0.25	5/16	5/16	2/4	2	1	iv6		C	#iii/ii		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
43	42	84	84	0.5	3/8	3/8	2/4	2	1	V43/iv		C	#iii/ii		V43/iv		V		43		iv			Mm7	0	1	1, -2, 0, 4		0	1
44	43	169/2	169/2	0.5	0	0	2/4	2	1	iv		C	#iii/ii		iv		iv							m	0	1	-1, -4, 0		-1	-1
44	43	85	85	0.5	1/8	1/8	2/4	2	1	i6		C	#iii/ii		i6		i		6					m	0	1	-3, 1, 0		0	-3
44	43	171/2	171/2	0.5	1/4	1/4	2/4	2	1	V7/V		C	#iii/ii		V7/V		V		7		V			Mm7	0	1	2, 6, 3, 0		2	2
44	43	86	86	0.5	3/8	3/8	2/4	2	1	ii.V(64)	ii.i64	C	ii		V(64)		V			64				M	0	1	1, 0, -3		1	1
45	44	173/2	173/2	0.5	0	0	2/4	2	1	bii		C	ii		bii		bii							m	0	1	-5, -8, -4		-5	-5
45	44	87	87	0.5	1/8	1/8	2/4	2	1	V(64)		C	ii		V(64)		V			64				M	0	1	1, 0, -3		1	1
45	44	175/2	175/2	0.5	1/4	1/4	2/4	2	1	V(#6)/V		C	ii		V(#6)/V		V			#6	V			M	0	1	2, 6, 3	12	2	2
45	44	88	88	0.5	3/8	3/8	2/4	2	1	V7(b5)		C	ii		V7(b5)		V		7	b5				Mm7	0	1	1, 5, -5, -1		1	1
46	45	177/2	177/2	0.5	0	0	2/4	2	1	i6		C	ii		i6		i		6					m	0	1	-3, 1, 0		0	-3
46	45	89	89	0.5	1/8	1/8	2/4	2	1	V		C	ii		V		V							M	0	1	1, 5, 2		1	1
46	45	179/2	179/2	0.5	1/4	1/4	2/4	2	1	#viio7/iv		C	ii		#viio7/iv		#vii	o	7		iv			o7	0	1	4, 1, -2, -5		4	4
46	45	90	90	0.5	3/8	3/8	2/4	2	1	bii.V(64)	bii.i64	C	bii		V(64)		V			64				M	0	1	1, 0, -3		1	1
47	46	181/2	181/2	0.5	0	0	2/4	2	1	bii		C	bii		bii		bii							m	0	1	-5, -8, -4		-5	-5
47	46	91	91	0.5	1/8	1/8	2/4	2	1	V(64)		C	bii		V(64)		V			64				M	0	1	1, 0, -3		1	1
47	46	183/2	183/2	0.5	1/4	1/4	2/4	2	1	V(#6)/V		C	bii		V(#6)/V		V			#6	V			M	0	1	2, 6, 3	12	2	2
47	46	92	92	0.5	3/8	3/8	2/4	2	1	V7(b5)		C	bii		V7(b5)		V		7	b5				Mm7	0	1	1, 5, -5, -1		1	1
48	47	185/2	185/2	0.5	0	0	2/4	2	1	i6		C	bii		i6		i		6					m	0	1	-3, 1, 0		0	-3
48	47	93	93	0.5	1/8	1/8	2/4	2	1	V		C	bii		V		V							M	0	1	1, 5, 2		1	1
48	47	187/2	187/2	0.5	1/4	1/4	2/4	2	1	#viio7/iv		C	bii		#viio7/iv		#vii	o	7		iv			o7	0	1	4, 1, -2, -5		4	4
48	47	94	94	0.5	3/8	3/8	2/4	2	1	iii.V(64)	i64	C	iii		V(64)		V			64				M	0	1	1, 0, -3		1	1
49	48	189/2	189/2	0.5	0	0	2/4	2	1	bii		C	iii		bii		bii							m	0	1	-5, -8, -4		-5	-5
49	48	95	95	0.5	1/8	1/8	2/4	2	1	V(64)		C	iii		V(64)		V			64				M	0	1	1, 0, -3		1	1
49	48	191/2	191/2	0.5	1/4	1/4	2/4	2	1	V(#6)/V		C	iii		V(#6)/V		V			#6	V			M	0	1	2, 6, 3	12	2	2
49	48	96	96	0.5	3/8	3/8	2/4	2	1	V7(b5)		C	iii		V7(b5)		V		7	b5				Mm7	0	1	1, 5, -5, -1		1	1
50	49	193/2	193/2	0.5	0	0	2/4	2	1	i6		C	iii		i6		i		6					m	0	1	-3, 1, 0		0	-3
50	49	97	97	0.5	1/8	1/8	2/4	2	1	iv.V(64)	i64	C	iv		V(64)		V			64				M	0	1	1, 0, -3		1	1
50	49	195/2	195/2	0.5	1/4	1/4	2/4	2	1	bii		C	iv		bii		bii							m	0	1	-5, -8, -4		-5	-5
50	49	98	98	0.5	3/8	3/8	2/4	2	1	V(64)		C	iv		V(64)		V			64				M	0	1	1, 0, -3		1	1
51	50	197/2	197/2	0.5	0	0	2/4	2	1	V(#6)/V		C	iv		V(#6)/V		V			#6	V			M	0	1	2, 6, 3	12	2	2
51	50	99	99	0.5	1/8	1/8	2/4	2	1	V7(b5)		C	iv		V7(b5)		V		7	b5				Mm7	0	1	1, 5, -5, -1		1	1
51	50	199/2	199/2	0.5	1/4	1/4	2/4	2	1	VIM43		C	iv		VIM43		VI	M	43					MM7	0	1	-3, 1, -4, 0		-4	-3
51	50	100	100	0.5	3/8	3/8	2/4	2	1	I.V7/V		C	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
52	51	201/2	201/2	1.25	0	0	2/4	2	1	V[I64}{		C	I	V	I64		I		64				}{	M	0	0	1, 0, 4		0	1
52	51	407/4	407/4	0.25	5/16	5/16	2/4	2	1	I64(+6)		C	I	V	I64(+6)		I		64	+6				M	0	0	1, 0, 4	3	0	1
52	51	102	102	1.0	3/8	3/8	2/4	2	1	ii7		C	I	V	ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
53	52	103	103	0.5	1/8	1/8	2/4	2	1	V7		C	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
53	52	207/2	207/2	0.5	1/4	1/4	2/4	2	1	I64(64)		C	I	V	I64(64)		I		64	64				M	0	0	3, 0, -1		0	3
53	52	104	104	0.5	3/8	3/8	2/4	2	1	I64		C	I	V	I64		I		64					M	0	0	1, 0, 4		0	1
54	53	209/2	209/2	0.5	0	0	2/4	2	1	IVM7		C	I	V	IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
54	53	105	105	0.5	1/8	1/8	2/4	2	1	V7(9)		C	I	V	V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
